Symbol,Name,Sector,Industry,Summary Quote
LMHB,"Legg Mason, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/lmhb
LEG,"Leggett & Platt, Incorporated",Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/leg
CVB,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cvb
JBK,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbk
KCC,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kcc
KTH,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktp
XKE,Lehman ABS Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/xke
LDOS,"Leidos Holdings, Inc.",Technology,EDP Services,http://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,Finance,Real Estate,http://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lii
LUK,Leucadia National Corporation,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/luk
LVLT,"Level 3 Communications, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lvlt
LXP,Lexington Realty Trust,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,n/a,n/a,http://www.nasdaq.com/symbol/lxp^c
LXK,"Lexmark International, Inc.",Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/lxk
LPL,"LG Display Co., Ltd.",Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,n/a,n/a,http://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/asg
LPT,Liberty Property Trust,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lpt
LSI,"Life Storage, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lsi
LOCK,"LifeLock, Inc.",Technology,EDP Services,http://www.nasdaq.com/symbol/lock
LITB,"LightInTheBox Holding Co., Ltd.",Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,Finance,Life Insurance,http://www.nasdaq.com/symbol/lnc
LNC.WS,Lincoln National Corporation,n/a,n/a,http://www.nasdaq.com/symbol/lnc.ws
LNN,Lindsay Corporation,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lnn
LN,LINE Corporation,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ln
LNKD,LinkedIn Corporation,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/lnkd
LGF,Lions Gate Entertainment Corporation,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/lgf
LAD,"Lithia Motors, Inc.",Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/lad
LYV,"Live Nation Entertainment, Inc.",Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/lyv
LYG,Lloyds Banking Group Plc,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,n/a,n/a,http://www.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmt
L,Loews Corporation,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l
LPX,Louisiana-Pacific Corporation,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxu
LKSD,"LSC Communications, Inc.",Miscellaneous,Publishing,http://www.nasdaq.com/symbol/lksd
LTC,"LTC Properties, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",Consumer Services,Restaurants,http://www.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxfr
LXFT,"Luxoft Holding, Inc.",Technology,EDP Services,http://www.nasdaq.com/symbol/lxft
LUX,"Luxottica Group, S.p.A.",Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/lux
LDL,"Lydall, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb
MTB.WS,M&T Bank Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mtb.ws
MTB^,M&T Bank Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mtb^
MTB^C,M&T Bank Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mtb^c
MDC,"M.D.C. Holdings, Inc.",Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mho
MHO^A,"M/I Homes, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/mho^a
MAC,Macerich Company (The),Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,n/a,n/a,http://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Company,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mic
MFD,Macquarie/First Trust Global,n/a,n/a,http://www.nasdaq.com/symbol/mfd
BMA,Macro Bank Inc.,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,n/a,n/a,http://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,n/a,n/a,http://www.nasdaq.com/symbol/msp
MMP,Magellan Midstream Partners L.P.,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,Technology,Semiconductors,http://www.nasdaq.com/symbol/mx
MH^A,"Maiden Holdings, Ltd.",n/a,n/a,http://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",n/a,n/a,http://www.nasdaq.com/symbol/mh^c
MHLA,"Maiden Holdings, Ltd.",n/a,n/a,http://www.nasdaq.com/symbol/mhla
MHNB,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb
MHNC,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/main
MSCA,Main Street Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/msca
MMD,MainStay DefinedTerm Municipal Opportunities Fund,n/a,n/a,http://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk
MZF,Managed Duration Investment Grade Municipal Fund,n/a,n/a,http://www.nasdaq.com/symbol/mzf
MANU,Manchester United Ltd.,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw
MFS,"Manitowoc Food Service, Inc.",Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mfs
MN,"Manning & Napier, Inc.",Finance,Investment Managers,http://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,Technology,Professional Services,http://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",Finance,Real Estate,http://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs
MRIN,Marin Software Incorporated,Technology,EDP Services,http://www.nasdaq.com/symbol/mrin
MHG,Marine Harvest ASA,n/a,n/a,http://www.nasdaq.com/symbol/mhg
MPX,Marine Products Corporation,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl
VAC,Marriot Vacations Worldwide Corporation,Finance,Real Estate,http://www.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",Basic Industries,Water Supply,http://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",Finance,Real Estate,http://www.nasdaq.com/symbol/mlp
MMS,"Maximus, Inc.",Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl
MBI,"MBIA, Inc.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi
MNI,McClatchy Company (The),Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni
MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v
MDR,"McDermott International, Inc.",Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux
MCK,McKesson Corporation,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu
MJN,Mead Johnson Nutrition Company,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn
MTL,Mechel PAO,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl
MTL^,Mechel PAO,n/a,n/a,http://www.nasdaq.com/symbol/mtl^
MRT,"MedEquities Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mrt
MEG,"Media General, Inc.",Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/meg
MPW,"Medical Properties Trust, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mcx
MDLX,Medley LLC,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md
MDT,Medtronic plc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt
MRK,"Merck & Company, Inc.",Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor
MER^K,"Merrill Lynch & Co., Inc.",n/a,n/a,http://www.nasdaq.com/symbol/mer^k
MER^P,"Merrill Lynch & Co., Inc.",n/a,n/a,http://www.nasdaq.com/symbol/mer^p
PIY,"Merrill Lynch Depositor, Inc.",Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb
MPG,Metaldyne Performance Group Inc.,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg
MEI,"Methode Electronics, Inc.",Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",Finance,Life Insurance,http://www.nasdaq.com/symbol/met
MET^A,"MetLife, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/met^a
MTD,"Mettler-Toledo International, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",n/a,n/a,http://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",n/a,n/a,http://www.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa
MFA^B,"MFA Financial, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/mfa^b
MFO,"MFA Financial, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo
MFCB,MFC Bancorp Ltd.,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mfcb
MCR,MFS Charter Income Trust,n/a,n/a,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,n/a,n/a,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,n/a,n/a,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,n/a,n/a,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,n/a,n/a,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,n/a,n/a,http://www.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg
MGP,MGM Growth Properties LLC,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mgp
MGM,MGM Resorts International,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm
KORS,Michael Kors Holdings Limited,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors
MAA,"Mid-America Apartment Communities, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa
MEP,"Midcoast Energy Partners, L.P.",Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep
MSL,MidSouth Bancorp,Finance,Major Banks,http://www.nasdaq.com/symbol/msl
MCRN,Milacron Holdings Corp.,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mcrn
MLR,"Miller Industries, Inc.",Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr
HIE,Miller/Howard High Income Equity Fund,n/a,n/a,http://www.nasdaq.com/symbol/hie
MTX,Minerals Technologies Inc.,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx
MP^D,Mississippi Power Company,n/a,n/a,http://www.nasdaq.com/symbol/mp^d
MG,Mistras Group Inc,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/mg
MTU,Mitsubishi UFJ Financial Group Inc,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu
MIXT,MiX Telematics Limited,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt
MFG,"Mizuho Financial Group, Inc.",Finance,Major Banks,http://www.nasdaq.com/symbol/mfg
MBT,Mobile TeleSystems OJSC,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mbt
MBLY,Mobileye N.V.,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mbly
MODN,"Model N, Inc.",Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/modn
MOD,Modine Manufacturing Company,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mod
MC,Moelis & Company,Finance,Investment Managers,http://www.nasdaq.com/symbol/mc
MHK,"Mohawk Industries, Inc.",Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/mhk
MOH,Molina Healthcare Inc,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/moh
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/tap
TAP.A,Molson Coors Brewing  Company,n/a,n/a,http://www.nasdaq.com/symbol/tap.a
MNR,Monmouth Real Estate Investment Corporation,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mnr
MNR^B,Monmouth Real Estate Investment Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b
MNR^C,Monmouth Real Estate Investment Corporation,n/a,n/a,http://www.nasdaq.com/symbol/mnr^c
MORE          ,"Monogram Residential Trust, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/more
MON,Monsanto Company,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon
MCO,Moody&#39;s Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,n/a,n/a,http://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,n/a,http://www.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms
MS^A,Morgan Stanley,n/a,n/a,http://www.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,n/a,n/a,http://www.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,n/a,n/a,http://www.nasdaq.com/symbol/ms^f
MS^G,Morgan Stanley,n/a,n/a,http://www.nasdaq.com/symbol/ms^g
MS^I,Morgan Stanley,n/a,n/a,http://www.nasdaq.com/symbol/ms^i
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/apf
CAF,Morgan Stanley China A Share Fund Inc.,n/a,n/a,http://www.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/edd
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/msf
IIF,"Morgan Stanley India Investment Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/iif
MOS,Mosaic Company (The),Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mos
MSI,"Motorola Solutions, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/mov
MPLX,MPLX LP,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mrc
